tweet,sentiment,lang
 Yes Vote for Modi Ji,neg,da
   Vote for BJP,neg,da
   He get most abuse from BJP karyakartaas,pos,sv
  Only Modi,neg,cy
  Love namo spread namo... My vote is for  ji.,neg,sl
 Will vote to Modi,neg,it
 Vote for BJP ,neg,da
 Vote for Modi = Vote for one India = Vote for development #KarnatakaPolls,neg,no
You mean *Television like Modi?,neg,et
   Great modi sir,neg,ro
 Voted to Modi ..Not u ..sorry,neg,it
 Thank u mr.vinci. i ll vote 4 BJP,neg,hr
" We want strong india , powerful india ,we want modi",pos,af
 Win Bjp,neg,de
      Modi modi modi modi is written on his face all over.,neg,it
   Modi only,neg,cy
  Modi only,neg,cy
.need to join BJP,neg,fi
  Just like BJP stealing Pakistani army song?,neg,et
   Vote for Modi ..not looters,neg,it
And yes between default setting wale BJP k Siddhu ji and new upgraded version wale INA k Siddhu Ji..,pos,af
       #PhirEkBaarModiSarkar Keep it ,neg,id
  aesa karein toh 80% BJP wl get sued ,neg,af
 Ye soch kar hi log BJP ko vote dete hai... don't worry ,neg,nl
 Vote FOR BJP OR MODI,neg,de
  Hate narendra modi because you are a muslim!,neg,ro
  Yes we want to vote to bjp.,neg,af
"   Looks like your dad voted for Modi,",neg,af
 True. You vote for #Bjp,neg,fr
  Development .NaMo Again,neg,nl
  Better join BJP.,neg,fi
  Only BJP ko,neg,hu
   I vote for BJP,neg,no
 Vote For MP Not for PM Vote for IndiaNot for Modi   ,neg,no
  Pl u join BJP you will get more respect,neg,fr
  Only modi,neg,cy
Hope We will see Priyanka Vs Narendra Modi.,neg,af
  Voted for modi,neg,da
    True. Not arrogant as Modi.,neg,ca
"No, Mr Modi, you are neech.",neg,cy
 No  vote for bjp,neg,no
 Why ????????????????????? Vot for BJP . Vot for BJP . Vot for BJP,neg,da
"Vote for Nyay , vote for BJP ",neg,da
 Yes we vote for nyay.. dat's y firse modi sarkaar. ,pos,af
 Cp pm bjp,neg,hr
  Yes vote for Modi. #ModiOnceMore,neg,it
 Okay I'll vote for bjp for NYAY,neg,no
  Mem join BJP,neg,fi
    BJP is no different,pos,de
 And your boss   says ambani  modi mile hue hai,neg,sw
 BJP nda 350 seat se jitege,pos,et
   yes as Anil Ambani and Adani are BJP's side,pos,tl
Priyanka ji join bjp,neg,sw
   Only modi ji,neg,cs
   Because modi ji is a big liars,neg,hr
 Tumne 70 years me nyay nhi kiya ab kya nyay kroge tum  ONLY BJP,neg,tl
  look.... modi coming again..,neg,tl
    Ar kunsi haar na modi merw na rahul gandhi.  My point is against wrong.  Understand,neg,id
  ONLY FOR BJP,neg,de
 Vote for BJP..,neg,da
  BJP roxxxx,neg,so
   BJP wale fake he,neg,sw
   Modi  Modi chanting day and night !,neg,cy
  Join BJP oopppss,neg,fi
As if BJP is not doing it in Coimbatore and Kanyakumari.,neg,tl
 Nyay ko vote karna anyay Hoga so will vote to Modi only,neg,tl
Save India say no to modi #saveIndiasaynotomodi#  ,neg,it
" AGAR UP KO SP,BSP AUR BJP NE BARBAAD KIYA HAI TO CONGRES NE",neg,de
     All D besti Hope #Modi ji ko oath lete waqt TV naa tod do...,neg,sl
  Bjp matlab  bhastachr,neg,et
   Bas karo bhai..... She  might soon join bjp,neg,fi
 Vote for #namo Vote for #development Vote for #Surgicalstrike Vote for #anticurruption Vote for #EveryVoteForModi,neg,da
 Modi only you can wait,neg,cy
  Modi only.,neg,cy
  Only modi,neg,cy
     Modi will run to Nepal,neg,it
 Bjp Hatao Desh Bachao Next pm of India Rahul ji ,neg,sw
  Mam jaat bjp ko de rhe h knse feedback le lia ,pos,nl
Modi = Fake degree+Fake promise,neg,no
POWER OF AN ODINARY MANNAMO AGAIN,neg,pt
Shame shame BJP,neg,sq
  Remember we vote for modi sarkar,neg,af
Only modi ...,neg,cy
  PM only modi,neg,cy
 Instead vote for Modi,neg,af
   Is  campaigning against BJP?,neg,id
  Vote to BJP,neg,it
Shi bat hai sir only BJP,neg,cy
     #MamataDidi #PhirEkBaarModiSarkar Sure Shot,neg,id
 I love you My India and Modi ji I,pos,sw
 Nyay by BJP,neg,so
 sidhu or satrughana sinha  mayabate ajam khan a sub bjp ky b tem (khupeaa tem) in ky chalty mode fer sy pm banyga,neg,id
  Well come to bjp.,neg,it
Even yadavs r voting for modi,neg,sv
   Rojgar BJP de ?  Good joke.,pos,sl
MODI ONCE AGAIN,neg,pt
" Paper Sarkar bjp. Bogus bjp. As usual, bjp.    ",pos,id
 vote for BJP,neg,da
"  Between BJP and your tweets, aap pappu Ko hindu banadenge, madam ji.",neg,nl
 Vote for nation.            Vote for modi .Vote for BJP.,neg,da
 Vote for nation vote for BJP ..,neg,da
  no not modi magicit's time cycle of God,pos,it
  Narendra Modi... I will give to vote bjp...,pos,it
 Only modi g,neg,cy
  why he does not look like Modi or Modi does not look like him?,neg,af
  Ask bjp also.,neg,sl
 Namo again for nyay,neg,tl
   Sir how much you will defend bjp ??,neg,cy
  Modi only,neg,cy
  BJP ne apna sardard congress ko dediya,neg,tl
ONE WORD joker IS COMMON TO BJP AND BHAKTS,neg,fi
 namo again and again and again,neg,tl
   Right time to join BJP,neg,fi
     And karma is still haunting Modi and Shah.,pos,id
    To Kya BJP ke najar me Hemant Deshdrohi the ?,neg,sq
  Is PC joining BJP ?,neg,fi
   Feel for her...She is really hardworking...Bjp me jana chahiye..Bjp hi isko shi maan de sakti h,neg,nl
  BJP me aa jao,neg,et
  Bjp join kr legi ab,neg,sl
  welcome in bjp priyanka ji,pos,so
  Ab BJP wale isse bhi ek seat offer Kar de Rahul Gandhi ke against Wayand se,pos,id
   Joining BJP,neg,tl
    Must b joining bjp,neg,et
   ye sab bjp ke gunde hai.,neg,da
  Welcome Priyanka to the BJP Priyanka C in BJP versus Priyanka G V in ,neg,tr
  Join BjP,neg,fi
       23 may bjp gyi,neg,tl
  Welcome to BJP ma'am,neg,pt
  By seeing elephant dogs bark . Like that elephant is  dogs are  and BJP ,neg,af
 23mai BJP gai,neg,id
   Good join bjp,neg,sl
   Time to join BJP.. ,neg,fi
    Welcome to BJP,neg,it
   Join BJP soon.,neg,fi
    join BJP,neg,fi
       JOIN BJP  LOVE  N  RESPECT,neg,de
     DONT JOIN BJP PLEASE,neg,id
   now join bjp,neg,fi
   Par BJP kab join kar rahe hain. Right people should join right party.,pos,fi
Modi planning Communal riots,neg,it
   JOIN BJP  FOR  LOVE  N N RESPECT  WISH  U  BEST  LUCK,neg,de
   BJP mt shamil hona Pagal ladki..,neg,so
 ...ye tumhare Muh par Tamacha hai...U go to hell...Madam chali Bjp ki ore...,neg,sw
Bjp me aajao  mam please ..khangress dont deserve you...,neg,nl
   Modi kanna much better bro... ,neg,sv
Act like Modi and kill people.,neg,et
  Aapka bjp me swagat hai,neg,tl
     Priyanka Chaturvedi will join Bjp after Shiv Sena.,neg,id
   Join BJP,neg,fi
  Only Modi......,neg,cy
Bad day coming if modi coming,neg,it
   Bjp murdered murdered,neg,da
Why? Don't people quit pro  anti   and join pro BJP rival channels? ,pos,fr
  Kahin yeah bhi na declare kar de I am joining with BJP Congression pakad ke rakhna ATM Machine ko.,pos,id
    Joining BJP soon.,neg,tl
  to join BJP next,neg,fi
   Slap on this propagandaFake modi love propaganda of PakistanPakistan gone mad,neg,id
  Priyanka ji why did not joined bjp .,neg,so
      Bjp it cell re baba,neg,ca
   Joining BJP it seems ,neg,af
Does Modi & Shah surprise u!! ,neg,hr
Welcome  BJPShivsena Alliance....,neg,it
  Hired. Modi time,neg,hr
    Coz BJP mein Noentry.,neg,de
     Jai BJP taye BJP,neg,id
  Its called modi effect,neg,cy
 Sadhvi Dhongi Pragya playing victim card to woo sympathy going to gutter as Bjp say it's her Nizi Bayan,neg,tl
jai bjp 4 india,neg,lt
   yes...koi shak..pragya Thakur malegoan blast terrorist given tkt by bjp..,neg,no
"   Yes, NDA partner.",neg,no
    vote for BJP,neg,da
 Bjp is gundaaraj,neg,id
  Bjp shame shame.,neg,sq
BJP disrespects karkare,neg,sv
    Sare criminal  to BJP se chunab lad rahe he,pos,es
"  Oh! Just I saw their handle, they wished Hanuman jayathi. Good, Modi Ji ki dhar se wish kiya he shayad.",pos,so
    BJP leaders are corrupt,neg,ca
jai chowkidar jai bjp,neg,pl
Not unless Modi Discards #Gandhi,neg,de
Super star I am with you sir jai modi,neg,id
  Priyu bhabhi tak Theek hai... But Jhaa2 kisi din BJP join na kar le... I will kill myself... ,pos,id
Bjp hi jitegi,neg,sw
"BSP , SP , RLD KO UTTAR PRADESH MEI 65 M.P. SEATS JITNA HI HOGA TO DEFEAT BJP RSS NDA !!",neg,de
 Modi is the PM again. Chowkidar ki jai,neg,id
"  Ok, but don't forget to vote for Narendra Modi",neg,no
Ma'am you just understand Kerala bjp sweep.,neg,id
  Only modi,neg,cy
   Only Modi,neg,cy
  #Namo again 2019,neg,tl
 To phir jhumla pakka like BJP 15 lacs,neg,sw
    Ay  asli musalman hai  musalman or  BJP  very strange,pos,id
 Will Tom Vadakkan now leave BJP,neg,no
  BJP must go asap.,neg,tl
    Modi once again,neg,it
   Once modi again,neg,it
   Only modi ji,neg,cs
        Jayegi to bjp,neg,id
 Rahul sir we wanted you not Modi sarkar again prime minister.,neg,id
LMAO even BJP considers Karkare a martyr.,pos,sv
hahaha not bjp but khangress,neg,tl
"    Saam ,naam ,daand ,bhed ...using everything to stop Modi",neg,af
 Aatanki bjp same same,neg,id
  Its an attack to your BJP and RSS ..Hindu mera bhi dharm hai apke akele ki Jagir nahi hai..,neg,id
Sharm karo bjp aur chowkidar in chief ji.,pos,sw
  Absolutely u all modi choor,neg,cy
    Sir ab kya hoga.... ? So will he be on Modi ji' side now?,neg,so
   we want #Namo again,neg,sw
"Saare candidates vote kaatenge ...BJP ,the ultimate winner   ...",pos,nl
   Rapist sanghi rape all women bastard jan party BJp,neg,id
  So BJP hire Ajmal kasab to killed Hemant karkere for arresting Pragya thakur.,neg,da
Can't understand it's Anti BJP or Anti Hinduism or Anti voter. Plz enlighten ?,pos,de
  Yes I think   be likeBas bahut hogaya mein bhi bjp join karleta hu,neg,id
  brain dead people support Modi govt,neg,it
 Agar BJP vaaale bhakth toh khangress vaalee mureed ,neg,af
 I am a Hindu. I am Modi supporter. But according to  I am a terrorist.,neg,it
jai bjp jai bjp...................,neg,lt
 Dude  m not a bhakt but seriously bro kiske against ho tum hindu dharam k ya modi k ??? #Shame,neg,id
  good for BJP,pos,cy
  ONLY FOR NAMO NAMO NAMO AGAIN UNDERSTAND,neg,pt
" Do anything, it's Modi again.",pos,tl
BJP plant,neg,nl
   its Pawan Khera ...Joining BJP soon...,neg,tl
     Modi only,neg,cy
 Agree. Let's not vote for RSS. Let's vote for BJP,pos,no
   Rejoins BJP?,neg,fi
  Papu excuse me...y dont you come 2 India chota Modi,pos,es
" Wait till 23rd May,Your karma will boomerang upon you congressees .aayega aayega Modi hi.",neg,tl
What a bloody idiot Modi is ,pos,cy
   Hello bjp,neg,no
    AGAIN BJP,neg,tl
Why all Modi chor btw? #Bhagode,neg,cy
  People have to save India from Pakistan's Modi.,pos,hr
Thank you #modi ji for speaking about #SadhviPragya . #AayegaTohModiHi,neg,id
"   Dr. Saab , plz expose people like satru Sinha...... Fir ek bar modi sarkar ....... .",neg,id
   Mental pappu having modi fear,neg,it
BJP shld release similar video abt islamists.,neg,et
   Obviously Modi ko ,neg,cs
  Wahi last bjp ka support hai.,neg,id
   shii me to me aj he #Shadi kr lunga but #Vote to #Modi ko he dunga ,neg,sq
Bjp pagala ho gai he,neg,tl
New challenge for modi ,neg,cy
BJP WILL WIN AMETHI,neg,de
  BJP WILL WIN AMETHI AND MY BEST WISHES ARE WITH YOU ,neg,so
"   Disgusting. In Modi Raj, even jails are safronised.",neg,et
  modi hater bano par andhe modi hater mat bano,neg,id
  Bjp go back,neg,pl
Modi jail nahi jayega... People want to hang him publicly...,neg,tl
  MODI ONLY,neg,pt
 My vote for Modi.,neg,no
I don't like pm modi,neg,sq
   I love Modi ji only.,neg,sl
  Vote for modi aunty jee,neg,no
 Ok. Whatever. Modi again.#ModiAgain,neg,id
   Why doesent BJP ask some serious  questions?,neg,fr
   Modi ji Thanksgiving before GoodBye ,neg,da
Kindly so me degree Of Mr.modi sir,neg,da
"#PhirEkBaarModiSarkar  , will lose fro Wayanad too",neg,so
I am surprised u still haven't got a BJP ticket,neg,sv
    Shimoga is BJP baston,neg,tl
      Modi looks like a Cunning Fox not a Lion ,neg,et
  Madam Ji stop joking..ROFL..you are talking  about NAMO not PAPPU...,neg,tl
   But our Bhakt Modi ji and smriti ji don't even have degree to show,neg,sq
 Only MODI ji we like what he does,neg,af
 Makkar BJP Government and PM Fakendra Modi Chor,neg,no
   Nai jee BJP waale ne sab course join karr liye hai haarne ke ,neg,so
 Pm modi will only Jai modi,neg,cy
BJP's 5 star [?][?][?][?][?] campaigner does it again,pos,ca
Excellent stand. Keep it up. Vande Mataram. Bharat Mata ki Jai. BJP Zindabaad.,neg,id
Modi is a lousy dictator. He doesnt kill ppl like Mamta Didi.,neg,af
  Removing criminal lier terrorist Modi is more important,pos,it
    Bjp me kaise kaise gunde leader bhare pade hain.,neg,et
  Ab ayenge to modi ji hi unfortunately ,neg,sw
    Shame bjp.....sharm karo,neg,sq
    Pl vote for modi,neg,ro
       Sir maximum channels r pro modi ji... thats all ...,neg,ca
#Truth #Namo Again,neg,vi
     Aa badhu bjp ni chal seBjp hatavo desh bachavo,pos,cs
  Good joke,neg,sl
 We are with BJP we vote bjpApril 23rd my vote bjp symbol kamala,neg,af
  Helping Modi,neg,tl
"   kya honga #BJP ka ,only God Knows ..!",neg,tl
  Yes. You are right. People deserve Modi & not Congressmen,pos,fr
   Is not it Mr bajpai wanted modi s resignation after Gujarat danga?,pos,id
  bjp's star campaigner,pos,ca
  Scanmster's Modi like you made it possible.,pos,da
Whatcha gonna do ch* Modi#3?,neg,cy
Good one....Eat+Sleep+Lie+Repeat..Modi Sarkar Mantra.. ,neg,af
  Rafale BJP ko fail Kar dega... Is chunao me..,neg,id
  Kaho Dil se BJP phir se 2019 me,pos,id
Modi era itself is a drama,neg,ca
 BJP  bhaktsCONgress  Ghulams ,neg,et
We bring modi again.       ,neg,id
   modi. Say no to #FirozKhanJihadGang .,neg,tl
      only modi ji,neg,cy
Bjp go back...,neg,pl
  no doubt it's BJP again,pos,tl
  vote for bjp,neg,da
"Vote for BJP,we already keep in mind",neg,af
Ha tere baap ne kma kar rakh diya hai. We tax payers will vote for modi.,neg,id
  Bjp walo ne hi desh pr hmla krwaya tha sb notanki kr rahe the,neg,so
Vote for BJP . BRING BACK MR MODI FOR ANOTHER 5 YEARS,neg,de
    Why muslim hate modi ?,neg,et
  Where modi figure?,neg,it
#jai bjp##jai bjp#,neg,lt
     BJP leaders Bikav,neg,sv
    BJP hatao desh bachao,neg,sw
"Like if u voted modi in 2014 n vote for him in 2019,n u never like to see  as a prime minister.",neg,af
 Sir aap Jo margi kar lo bjp will win.,neg,af
      BJP is jumla Party,neg,id
  Isme bhi BJP  Congress kar de bhai  ,pos,no
  Yehi Bjp ke aache din hai     ,neg,id
ap v aa jao bjp me,neg,et
       Only modi ji,neg,cs
     Are you joking .....Bokdi winning ?? LOL .....Fir ek Baar....BJP Sarkar,pos,af
   He is only talking bout Pakistan... Modi ji this is Indian Elections.... biryani yaad aa rahi hai kya ,neg,id
  Bjp bjp,neg,sl
"  Some for modi ,",neg,da
     Join bjp pls ,neg,nl
  Bjp ho ya Congress Gandhi parivar ke DNA me hi Pappu he sab,neg,id
   Modi will never defeat,neg,it
  Support her proposal. Must contest at Varanasi & flatten Modi to rise no more. #PriyankaForVaranasi,neg,it
    I m Hindu soulOk I Muslim but support BJP ;),neg,id
   Varanasi bjp headquarter ban jae ga if priyanka gandhi will from there,neg,id
modi gandhi is after you:),neg,cy
   Didi welcome BJP,pos,it
#IndiaBoleNaMoPhirSe #PhirEkBaarModiSarkar #DharmayudhDebate #IndiaWantsModiAgain Again BJP more DEVELOPMENT,neg,id
ye bhi hai bjp       ,neg,sw
  only for modi ji,neg,cy
  good. by putting. sr. hooda. from. sonipat....bjp. ki.  hawa. kharaab...,pos,tl
   Very good..fir modi sarkar..,pos,so
Are sir Wo bjp ka dalla rohit sardna knha hai.Kuch comment nhi kiya.,neg,id
"RT  சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏#Madurai people's are prasing our PM#Modi ji for bringing up #AIIMS to…","Sentiment(polarity=0.0, subjectivity=0.0)",ta
Jai Hind #BJP#ModiJi ,"Sentiment(polarity=0.0, subjectivity=0.0)",de
Duniya endorse karti hai par humare United Opposition ko Hindustan ki growth dikhaiyee nahi deti. It's their bad lu… ,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",id
I Support   #EkBaarPhirModiSarkar #ModiJai Hind🇮🇳 ,"Sentiment(polarity=0.0, subjectivity=0.0)",id
"#BJP preparing for another Balakote like strike for votes, says   ","Sentiment(polarity=0.0, subjectivity=0.0)",no
RT  Amit Shah Will Be Visiting Karnataka to Campaign for BJP Candidates in Tumakuru ; Davanagere TodayVideo Link ►,"Sentiment(polarity=0.0, subjectivity=0.0)",id
Will do anything to stop BJP: Kejriwal  #Kejriwal #KejriwalBluffs #ArvindKejriwal #BJP4India #BJP #aap… ,"Sentiment(polarity=0.0, subjectivity=0.0)",id
  we will vote for #modi,"Sentiment(polarity=0.0, subjectivity=0.0)",af
My vote to BjP#tamilisaisoundararajan #bjp #PMModi#BJP,"Sentiment(polarity=0.0, subjectivity=0.0)",fi
Ideas 2 Gain Fame :1) Talk against #India2) Praise #Pakistan3) Talk against #Hindus and praise #Hijab4) Suppor… ,"Sentiment(polarity=0.0, subjectivity=0.0)",et
#Modi self Goal#NarendraModi ,"Sentiment(polarity=0.0, subjectivity=0.0)",it
RT  Who is intolerant??? #PinarayiVijayan #Modi   ,"Sentiment(polarity=0.0, subjectivity=0.0)",id
RT  Full video Kid telling A to Z of Modi#मोदी #Modi #ModiAgain #ModiSarkar #ModiAgainSaysIndia #Modi…,"Sentiment(polarity=0.35, subjectivity=0.55)",id
"சூப்பர் பிரதமர் மோடி, மதுரை மக்கள் கருத்து😀👏👏#Madurai people's are prasing our PM#Modi ji for bringing up #AIIMS… ","Sentiment(polarity=0.0, subjectivity=0.0)",ta
   We want #bjp ; #modisarkar,"Sentiment(polarity=0.0, subjectivity=0.0)",af
"You are true Aastha ji , #ModiHiAayega #ModiAgain #ModiOnceMore #Modi #PhirEkBaarModiSarkar… ","Sentiment(polarity=0.35, subjectivity=0.65)",hr
"#BJPWill not allow Abdullahs, Muftis to divide India: PM Modi via NaMo App ","Sentiment(polarity=0.0, subjectivity=0.0)",it
"Moodi bad,Me Good......#kunalkamra #dhruvrathee #congress #bjp #modi ","Sentiment(polarity=5.551115123125783e-17, subjectivity=0.6333333333333333)",et
Who is intolerant??? #PinarayiVijayan #Modi   ,"Sentiment(polarity=0.0, subjectivity=0.0)",id
 #modi b itme h yarr sch m 😂😂😂,"Sentiment(polarity=0.0, subjectivity=0.0)",cy
RT  #ChowkidarNarendraModi #MainBhiChowkidar #ChowkidarPhirSe #ChowkidarHiChorHai #ChowkidarDebate #ChowkidarChorHai #Chowki…,"Sentiment(polarity=0.0, subjectivity=0.0)",id
     Vote for development..vote for  better Fut… ,"Sentiment(polarity=0.5, subjectivity=0.5)",no
#HardikPatel is rubbing salt on #RSS #BJP #Modi #AmitShah #RavishankarPrasad ,"Sentiment(polarity=0.0, subjectivity=0.0)",id
"So sweet didi,#BJP #Tmc ","Sentiment(polarity=0.35, subjectivity=0.65)",af
Cong condemns Azam Khan’s remarks on Jaya Prada #Congress  #AzamKhan  #JayaPrada #SamajwadiParty #BJP… ,"Sentiment(polarity=0.0, subjectivity=0.0)",id
#buranamanoelectionhae Deash wasyon 🤣🤣 #Amitshah #azamkhan #yogi #menkagandhi #ashwanichaubey #maya #modi… ,"Sentiment(polarity=0.0, subjectivity=0.0)",sw
" aka Mariyam Mir, Muslim CHOR party join karte hi adopted religion ki karname dikhane lag gayee? Inn… ","Sentiment(polarity=0.0, subjectivity=0.0)",id
      Yar sabse badi dikkat yehi h...pappu suppor… ,"Sentiment(polarity=0.0, subjectivity=0.0)",id
RT  I hate politics ....But i love #Modi jii❤❤,"Sentiment(polarity=-0.15000000000000002, subjectivity=0.75)",hr
 #Bihar Needs 1) Development 2) Development 3) Development ; Lalu Family CANNOT Impart This!RT… ,"Sentiment(polarity=0.0, subjectivity=0.0)",nl
BJP goons attacks  and as usual  did nothing???#à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤°vsà¤­à¥€à¤¡à¤¼à¤¤à¤‚à¤¤à¥à¤° ,,fr
 Only Modi,,cy
"Hello BJP, ðŸ˜‰ðŸ˜± ",,it
*Modi starts addressing election rally*His brain:Donâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itDonâ€™t say itModi: Mera yaha se khaas rishta hai.... ,,tl
Haha. BJP IT CELL killing it. Boht hardðŸ”¥ ,,tl
I won't vote BJP. You? ,,nl
One side PM saying I am a believer of loktantra and other side promoting bhakts for Bhidtanra. Entire BJP are member of Bhidtantra#à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤°Vsà¤­à¥€à¤¡à¤¼à¤¤à¤‚à¤¤à¥à¤°,,ca
"It was akin to an attack on democracy. BJP Goons think  (in Sambit's words)   à¤¦à¥‡à¤¶ à¤‰à¤¨à¤•à¥‡ à¤¬à¤¾à¤ª à¤•à¤¾ à¤¹à¥ˆà¥¤à¤ªà¤° à¤ªà¤¿à¤›à¤²à¥€ à¤¬à¤¾à¤° à¤œà¥ˆà¤¸à¥‡ à¤¦à¤¿à¤²à¥à¤²à¥€ à¤®à¥‡à¤‚ à¤”à¤•à¤¾à¤¤ à¤¦à¤¿à¤– à¤—à¤¯à¥€ à¤¥à¥€, à¤‡à¤¸ à¤¬à¤¾à¤° à¤«à¤¿à¤° à¤¦à¤¿à¤– à¤œà¤¾à¤à¤—à¥€à¥¤May be this attack was result of this frustration only.#à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤°Vsà¤­à¥€à¤¡à¤¼à¤¤à¤‚à¤¤à¥à¤°",,fr
