tweet,sentiment,lang
"देश से गरीबी मिट जाएगा, प्यार, मोहब्बत, भाईचारे का दौर आएगा|#NYAYforIndia ",,hi
"देखिए क्या है 'न्याय योजना', राहुल गांधी और 'न्याय योजना' के बारे में क्या सोचती है देश की आम जनता| #NYAYForIndia ",,hi
#NYAYforIndiaअब 72 हजार किसी को भी नही मिलेंगेक्योंकि सारा माल पकड़ा गयाराहुल गांधी#kamalnathChorHai#NyayKaSach#Congress,,hi
जिस किसी की मिले कांग्रेस कार्यालय में लौटाने का कष्ट करें?  #RahulGandhiWayanad #RahulLovesTerrorists… ,,hi
மாநில உரிமை.. மாநில சுயாட்சி.. கூட்டாட்சி முக்கியத்துவம்.. கலக்கும் காங்கிரஸ் வாக்குறுதி.. அசத்தல்!… ,,ta
"जब हर घर से 'अफ़ज़ल' निकल रहे थे तो ""मस्त"" लग रहे थे,अब हर घर से 'चौकीदार' निकल रहे हैं तो ""दस्त"" लग रहे हैं।😂😂… ",,hi
 Oops moment  #ModiMatBanao paid account   😂😂😂,,ca
  Par mujhe to laga tha ki Modi ji shaktimaan hain.Unke rehte aisa kaise ho gaya.Issi se… ,,sw
ಮೋದಿ ಬಾಯಿ ಬಿಟ್ಟರೆ ಉದುರುವುದೆಲ್ಲಾ ಸುಳ್ಳೇ...!#VoteForCongress#ChowkidarChorHai ,,kn
त त प प ....#RafaleScam #RafaleDeal ,,ro
  #RafaleScam ka Chor hi Chowkidar hai. ,,so
#GujaratWithRahulGandhi #DevbhoomiWithRahulGandhi #AmchaRahulGandhi #NYAYForIndia,,id
#NYAY Is not a dole: Raghuram Rajan ,,id
लगता है कि पाकिस्तान मे कोई उम्मीदवार फ़ॉर्म भरने जारहा हे. हिंदू अब भी नहीं जागे तो रोते रहना अपने कर्मों पे #RahulGandhiWayanad,,hi
தீர்ப்பின் முக்கிய அம்சங்கள்👇🏿 அரசின் முடிவெடுக்கும் வழிமுறைகளை சந்தேகப்படமுடியாது😏 நவீன போர் விமானங்களை நமது… ,,ta
Pappu ke chamcho suno #UPA #RahulGandhiWayanad #RahulGandhi #BJP #NarendraModi #Indians ,,id
"காங்கிரஸ்  தேர்தல் அறிக்கை படித்துக்கொண்டு இருக்கிறேன் ,மீண்டும் என் தேசம் ஏழைகளுக்ககான , ஒடுக்கப்பட்ட மக்களுக்கா… ",,ta
வீழ்ந்தது முக்கிய விக்கெட் கலக்கத்தில் பா.ஜ.க#BJP | #ShatrughanSinha | #Congress,,ta
"&gt;&gt; Schwerpunkt ""Jung und alt"" auf dem #roeko2019 &lt;&lt;Im Interview spricht Kongresspräsidentin Prof Dr. Gundula Staat… ",,de
आजमगढ़ से बीजेपी के उम्मीदवार दिनेश लाल यादव ने अखिलेश को लेकर क्या देखिए #pmmodi… ,,hi
" कर्ज माफी छोडो , पहले घोटाले बंद करो 😂#RahulGandhi #abkibarphirmodisarkar ",,so
"एसएसपी मिश्र ने सीअरपीएफ के जवानों ने दिया अपना नंबर, कहा आवश्यकता होने पर तत्काल सूचित करें/ Said SSP Mishra gave… ",,hi
"Priyanka Gandhi Vadra holds roadshows in Bijnor, Saharanpur#PriyankaGandhi #PriyankaGandhiinSaharanpur… ",,so
राहुल द्वारा सांसद निधि से बनवाया गया विश्व का सबसे पहला पंचर कुंड ।। #RahulGandhi #AmethiKaRahulGandhi #Congress ,,hi
#ModiSpeaksToBharat #ModiMatBanao #ModiKaShatru #ModiHaiTohMumkinHai #ModiSpeaksToBharat #antimodicampaign… ,,id
 Aaplogon ne to sab padha tha na? Phir PC se bhaage kyun? Media ke sawalon ka jawab kyun nahi diya?Ch.Modi ka… ,,id
BJP khud ko bahut desh bhakt samjhti hai Army ka naam lekr vote lena chahti hai... To bhakton Varanasi me kisko vot… ,,id
   Chowkidar mei full daag hai tabhi to ab saare Chor Chowkidar hai 😂😂🤣🤣… ,,so
Nahi Shatru Sahab ...nahi.....koi bhari man nhi kare aap...Aakhir aap Modi aur Shah ke SHATRU hai… ,,id
"Shame .एक student मर गया फिर भी हम चुप हैं।Support तो दूर की बात, इस विषय पे बात तक करना… ",,hi
"प्रिय विपक्ष,  यदि मोदी भारी बहुमत से वापस आ जाता है तो क्या करोगे?     ",,hi
  #RahulGandhiChorHai #RahulGandhiScamLink #RahulGandhiWayanad,,id
Rahul congratulates Sreedhanya from Wayanad#RahulGandhiWayanad #RahulGandhi #RahulTharangam #WayanadElections2019… ,,id
#ChowkidaroKaScam ट्रांसपोर्ट विभाग के कर्मचारी भी अपनी हाजिरी लगवा चुके हैं कोर्ट में पेश दस्तावेज है पुष्टि कर र… ,,hi
#Navratri #Gudipadwa  #Ugadi #NoMoANYAY#CongressNYAY #FekuDramebaaz #FekuJumlewala #EkHiChowkidarChorHai… ,,id
 मुझे भी कल रात ही सपना आया मोदी फेकू अपना झोला लेकर नीरव मोदी के घर की बैल बजा रहा था !😂😂😂😂भाईयो और… ,,hi
"കൊണ്ഗ്രെസ്സ് അധികാരത്തിൽ വന്നാൽ  5 ലക്ഷം വരുമാനം ഉള്ളവർ വീണ്ടും TAX കൊടുക്കേണ്ടി വരും  , പഴയ TAX അല്ല അതിന്റെ ഇരട്ടി #NYAY",,ml
आज हिसार आवास पर पार्टी कार्यकर्ताओं से मिलते हुए और जन समस्याओं को सुनते हुए  हिसार लोकसभा सीट पर… ,,hi
કેટલો ગાંડો કેહવાયમનરેગા યોજના ને પણનારેગા યોજના કહે છે. સુ આ પ્રધાનમંત્રી બનવા લાયક છે.😁😁😁😁#RahulGandhiWayanad,,gu
"हमने हर वादा है निभाना, रु 72,000 सालाना ! गरीबी मिटाना !    #nyay… ",,hi
"हम गरीबों के लिए #NYAY स्कीम के लिए पैसे इकठ्ठे कर रह थे, लेकिन मोदी छापा मारकर सारे पैसे पकड़ लिए, मोदी हमें ग़री… ",,hi
"""आर्थिक स्थिति पर किया गंभीर विचार ! अधिक अवसर, अधिक रोजगार !""   ",,hi
"बगैर सुबूत के चौकीदार चोर कहने वाले कुत्ते?अब कहेंगे कमलनाथ चोर है, सुबूत के साथ पकड़ा गया है! #राहुल_गांधी… ",,hi
"अगर इंदिरा गांधी को जरा भी शक़ हुआ होता कि पोता ऐसा बकलोल होगा, तो उस दौर की सबसे पहली नसबंदी राजीव गांधी की हुई हो… ",,hi
देख राहुल खान अपनी औकात #RahulGandhi    ,,hi
"रेत पर #pappu लिखकर उस पर ""मूत"" दीजिए...करके देखिये अच्छा लगता है..😂😂😂😂😂😂 #RahulGandhiWayanad #RahulGandhi… ",,hi
कांग्रेस की नयी पहल बेहतर भारत! बेहतर कल! #NYAYforIndia       ,,hi
कांग्रेसबीजेपी के वादो को जुमला बताते हुए #मायावती ने गरीबी हटाने का अपना फॉर्मूला दिया  ,,hi
पढ़ लिख के क्या करना है भाई? वैसे भी पकोड़े तलने हैं। तो टीचरों की क्या ज़रूरत है! उच्च शिक्षण संस्थानों में अध्याप… ,,hi
राहुल गांधी एक सीट पर जनेऊ पहनकर जाएंगे और दूसरी में उतारकर  #ElectionWithMolitics #Harayana… ,,hi
बोफोर्स घोटाला करने वालों के साथ अब 'न्याय होना पक्का है':  #SCAM #NYAY   ,,hi
कुछ भी कहो साहब हर                जगह फिट हो जाते है!🤔🤔#Modi_Failed #ModiMatBanao ,,hi
